county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,military,provisional,emergency
Josephine,0001 Highland 1,State House,3,Wally Hicks,REP,1822,,,,,,
Josephine,0001 Highland 1,State House,3,Barbara L Gonzalez,CON,245,,,,,,
Josephine,0001 Highland 1,State House,3,Write-ins,,22,,,,,,
Josephine,0001 Highland 1,State House,3,Over Votes,,2,,,,,,
Josephine,0001 Highland 1,State House,3,Under Votes,,541,,,,,,
Josephine,0002 Greenwood South 2,State House,3,Johnie Wayne Scott,LIB,276,,,,,,
Josephine,0002 Greenwood South 2,State House,3,Wally Hicks,REP,2141,,,,,,
Josephine,0002 Greenwood South 2,State House,3,Barbara L Gonzalez,CON,313,,,,,,
Josephine,0002 Greenwood South 2,State House,3,Write-ins,,18,,,,,,
Josephine,0002 Greenwood South 2,State House,3,Over Votes,,0,,,,,,
Josephine,0002 Greenwood South 2,State House,3,Under Votes,,695,,,,,,
Josephine,0003 Lincoln 3,State House,3,Johnie Wayne Scott,LIB,89,,,,,,
Josephine,0003 Lincoln 3,State House,3,Wally Hicks,REP,863,,,,,,
Josephine,0003 Lincoln 3,State House,3,Barbara L Gonzalez,CON,131,,,,,,
Josephine,0003 Lincoln 3,State House,3,Write-ins,,6,,,,,,
Josephine,0003 Lincoln 3,State House,3,Over Votes,,0,,,,,,
Josephine,0003 Lincoln 3,State House,3,Under Votes,,237,,,,,,
Josephine,0004 Central 4,State House,3,Johnie Wayne Scott,LIB,91,,,,,,
Josephine,0004 Central 4,State House,3,Wally Hicks,REP,622,,,,,,
Josephine,0004 Central 4,State House,3,Barbara L Gonzalez,CON,125,,,,,,
Josephine,0004 Central 4,State House,3,Write-ins,,3,,,,,,
Josephine,0004 Central 4,State House,3,Over Votes,,0,,,,,,
Josephine,0004 Central 4,State House,3,Under Votes,,232,,,,,,
Josephine,0005 Riverside 5,State House,3,Johnie Wayne Scott,LIB,99,,,,,,
Josephine,0005 Riverside 5,State House,3,Wally Hicks,REP,617,,,,,,
Josephine,0005 Riverside 5,State House,3,Barbara L Gonzalez,CON,133,,,,,,
Josephine,0005 Riverside 5,State House,3,Write-ins,,5,,,,,,
Josephine,0005 Riverside 5,State House,3,Over Votes,,0,,,,,,
Josephine,0005 Riverside 5,State House,3,Under Votes,,231,,,,,,
Josephine,0006 Webster 6,State House,3,Johnie Wayne Scott,LIB,43,,,,,,
Josephine,0006 Webster 6,State House,3,Wally Hicks,REP,487,,,,,,
Josephine,0006 Webster 6,State House,3,Barbara L Gonzalez,CON,47,,,,,,
Josephine,0006 Webster 6,State House,3,Write-ins,,2,,,,,,
Josephine,0006 Webster 6,State House,3,Over Votes,,1,,,,,,
Josephine,0006 Webster 6,State House,3,Under Votes,,117,,,,,,
Josephine,0007 Greenwood 7,State House,3,Johnie Wayne Scott,LIB,208,,,,,,
Josephine,0007 Greenwood 7,State House,3,Wally Hicks,REP,893,,,,,,
Josephine,0007 Greenwood 7,State House,3,Barbara L Gonzalez,CON,219,,,,,,
Josephine,0007 Greenwood 7,State House,3,Write-ins,,14,,,,,,
Josephine,0007 Greenwood 7,State House,3,Over Votes,,2,,,,,,
Josephine,0007 Greenwood 7,State House,3,Under Votes,,314,,,,,,
Josephine,0008 Riverside South 8,State House,3,Johnie Wayne Scott,LIB,194,,,,,,
Josephine,0008 Riverside South 8,State House,3,Wally Hicks,REP,1330,,,,,,
Josephine,0008 Riverside South 8,State House,3,Barbara L Gonzalez,CON,176,,,,,,
Josephine,0008 Riverside South 8,State House,3,Write-ins,,14,,,,,,
Josephine,0008 Riverside South 8,State House,3,Over Votes,,0,,,,,,
Josephine,0008 Riverside South 8,State House,3,Under Votes,,393,,,,,,
Josephine,0010 Robertson 10,State House,3,Johnie Wayne Scott,LIB,10,,,,,,
Josephine,0010 Robertson 10,State House,3,Wally Hicks,REP,52,,,,,,
Josephine,0010 Robertson 10,State House,3,Barbara L Gonzalez,CON,10,,,,,,
Josephine,0010 Robertson 10,State House,3,Write-ins,,0,,,,,,
Josephine,0010 Robertson 10,State House,3,Over Votes,,0,,,,,,
Josephine,0010 Robertson 10,State House,3,Under Votes,,13,,,,,,
Josephine,0012 River Road 12,State House,3,Johnie Wayne Scott,LIB,15,,,,,,
Josephine,0012 River Road 12,State House,3,Wally Hicks,REP,144,,,,,,
Josephine,0012 River Road 12,State House,3,Barbara L Gonzalez,CON,21,,,,,,
Josephine,0012 River Road 12,State House,3,Write-ins,,1,,,,,,
Josephine,0012 River Road 12,State House,3,Over Votes,,0,,,,,,
Josephine,0012 River Road 12,State House,3,Under Votes,,33,,,,,,
Josephine,0013 Hamilton 13,State House,3,Johnie Wayne Scott,LIB,50,,,,,,
Josephine,0013 Hamilton 13,State House,3,Wally Hicks,REP,372,,,,,,
Josephine,0013 Hamilton 13,State House,3,Barbara L Gonzalez,CON,56,,,,,,
Josephine,0013 Hamilton 13,State House,3,Write-ins,,3,,,,,,
Josephine,0013 Hamilton 13,State House,3,Over Votes,,0,,,,,,
Josephine,0013 Hamilton 13,State House,3,Under Votes,,109,,,,,,
Josephine,0014 Fort Vannoy 14,State House,3,Johnie Wayne Scott,LIB,10,,,,,,
Josephine,0014 Fort Vannoy 14,State House,3,Wally Hicks,REP,57,,,,,,
Josephine,0014 Fort Vannoy 14,State House,3,Barbara L Gonzalez,CON,8,,,,,,
Josephine,0014 Fort Vannoy 14,State House,3,Write-ins,,1,,,,,,
Josephine,0014 Fort Vannoy 14,State House,3,Over Votes,,0,,,,,,
Josephine,0014 Fort Vannoy 14,State House,3,Under Votes,,16,,,,,,
Josephine,0015 Redwood 15,State House,3,Johnie Wayne Scott,LIB,63,,,,,,
Josephine,0015 Redwood 15,State House,3,Wally Hicks,REP,663,,,,,,
Josephine,0015 Redwood 15,State House,3,Barbara L Gonzalez,CON,77,,,,,,
Josephine,0015 Redwood 15,State House,3,Write-ins,,4,,,,,,
Josephine,0015 Redwood 15,State House,3,Over Votes,,0,,,,,,
Josephine,0015 Redwood 15,State House,3,Under Votes,,173,,,,,,
Josephine,0016 Camp Joy 16,State House,3,Johnie Wayne Scott,LIB,20,,,,,,
Josephine,0016 Camp Joy 16,State House,3,Wally Hicks,REP,190,,,,,,
Josephine,0016 Camp Joy 16,State House,3,Barbara L Gonzalez,CON,18,,,,,,
Josephine,0016 Camp Joy 16,State House,3,Write-ins,,0,,,,,,
Josephine,0016 Camp Joy 16,State House,3,Over Votes,,0,,,,,,
Josephine,0016 Camp Joy 16,State House,3,Under Votes,,44,,,,,,
Josephine,0017 Dimick 17,State House,3,Johnie Wayne Scott,LIB,91,,,,,,
Josephine,0017 Dimick 17,State House,3,Wally Hicks,REP,696,,,,,,
Josephine,0017 Dimick 17,State House,3,Barbara L Gonzalez,CON,86,,,,,,
Josephine,0017 Dimick 17,State House,3,Write-ins,,3,,,,,,
Josephine,0017 Dimick 17,State House,3,Over Votes,,1,,,,,,
Josephine,0017 Dimick 17,State House,3,Under Votes,,162,,,,,,
Josephine,0018 College 18,State House,3,Johnie Wayne Scott,LIB,91,,,,,,
Josephine,0018 College 18,State House,3,Wally Hicks,REP,770,,,,,,
Josephine,0018 College 18,State House,3,Barbara L Gonzalez,CON,96,,,,,,
Josephine,0018 College 18,State House,3,Write-ins,,10,,,,,,
Josephine,0018 College 18,State House,3,Over Votes,,0,,,,,,
Josephine,0018 College 18,State House,3,Under Votes,,220,,,,,,
Josephine,0019 Jerome Prairie 19,State House,3,Johnie Wayne Scott,LIB,95,,,,,,
Josephine,0019 Jerome Prairie 19,State House,3,Wally Hicks,REP,944,,,,,,
Josephine,0019 Jerome Prairie 19,State House,3,Barbara L Gonzalez,CON,108,,,,,,
Josephine,0019 Jerome Prairie 19,State House,3,Write-ins,,5,,,,,,
Josephine,0019 Jerome Prairie 19,State House,3,Over Votes,,0,,,,,,
Josephine,0019 Jerome Prairie 19,State House,3,Under Votes,,228,,,,,,
Josephine,0024 Allendale 24,State House,3,Johnie Wayne Scott,LIB,32,,,,,,
Josephine,0024 Allendale 24,State House,3,Wally Hicks,REP,292,,,,,,
Josephine,0024 Allendale 24,State House,3,Barbara L Gonzalez,CON,24,,,,,,
Josephine,0024 Allendale 24,State House,3,Write-ins,,1,,,,,,
Josephine,0024 Allendale 24,State House,3,Over Votes,,0,,,,,,
Josephine,0024 Allendale 24,State House,3,Under Votes,,73,,,,,,
Josephine,0026 Board Shanty 26,State House,3,Johnie Wayne Scott,LIB,73,,,,,,
Josephine,0026 Board Shanty 26,State House,3,Wally Hicks,REP,430,,,,,,
Josephine,0026 Board Shanty 26,State House,3,Barbara L Gonzalez,CON,50,,,,,,
Josephine,0026 Board Shanty 26,State House,3,Write-ins,,5,,,,,,
Josephine,0026 Board Shanty 26,State House,3,Over Votes,,0,,,,,,
Josephine,0026 Board Shanty 26,State House,3,Under Votes,,137,,,,,,
Josephine,0028 Kerby 28,State House,3,Johnie Wayne Scott,LIB,48,,,,,,
Josephine,0028 Kerby 28,State House,3,Wally Hicks,REP,215,,,,,,
Josephine,0028 Kerby 28,State House,3,Barbara L Gonzalez,CON,71,,,,,,
Josephine,0028 Kerby 28,State House,3,Write-ins,,0,,,,,,
Josephine,0028 Kerby 28,State House,3,Over Votes,,0,,,,,,
Josephine,0028 Kerby 28,State House,3,Under Votes,,85,,,,,,
Josephine,0029 West Colonial 29,State House,3,Johnie Wayne Scott,LIB,6,,,,,,
Josephine,0029 West Colonial 29,State House,3,Wally Hicks,REP,17,,,,,,
Josephine,0029 West Colonial 29,State House,3,Barbara L Gonzalez,CON,1,,,,,,
Josephine,0029 West Colonial 29,State House,3,Write-ins,,0,,,,,,
Josephine,0029 West Colonial 29,State House,3,Over Votes,,0,,,,,,
Josephine,0029 West Colonial 29,State House,3,Under Votes,,8,,,,,,
Josephine,0030 Cave Junction 30,State House,3,Johnie Wayne Scott,LIB,87,,,,,,
Josephine,0030 Cave Junction 30,State House,3,Wally Hicks,REP,364,,,,,,
Josephine,0030 Cave Junction 30,State House,3,Barbara L Gonzalez,CON,95,,,,,,
Josephine,0030 Cave Junction 30,State House,3,Write-ins,,4,,,,,,
Josephine,0030 Cave Junction 30,State House,3,Over Votes,,1,,,,,,
Josephine,0030 Cave Junction 30,State House,3,Under Votes,,148,,,,,,
Josephine,0031 Bridgeview 31,State House,3,Johnie Wayne Scott,LIB,373,,,,,,
Josephine,0031 Bridgeview 31,State House,3,Wally Hicks,REP,1041,,,,,,
Josephine,0031 Bridgeview 31,State House,3,Barbara L Gonzalez,CON,362,,,,,,
Josephine,0031 Bridgeview 31,State House,3,Write-ins,,19,,,,,,
Josephine,0031 Bridgeview 31,State House,3,Over Votes,,0,,,,,,
Josephine,0031 Bridgeview 31,State House,3,Under Votes,,571,,,,,,
Josephine,0036 Findley Bend 36,State House,3,Johnie Wayne Scott,LIB,156,,,,,,
Josephine,0036 Findley Bend 36,State House,3,Wally Hicks,REP,1073,,,,,,
Josephine,0036 Findley Bend 36,State House,3,Barbara L Gonzalez,CON,114,,,,,,
Josephine,0036 Findley Bend 36,State House,3,Write-ins,,11,,,,,,
Josephine,0036 Findley Bend 36,State House,3,Over Votes,,0,,,,,,
Josephine,0036 Findley Bend 36,State House,3,Under Votes,,261,,,,,,
Josephine,0037 Selma 37,State House,3,Johnie Wayne Scott,LIB,133,,,,,,
Josephine,0037 Selma 37,State House,3,Wally Hicks,REP,537,,,,,,
Josephine,0037 Selma 37,State House,3,Barbara L Gonzalez,CON,133,,,,,,
Josephine,0037 Selma 37,State House,3,Write-ins,,7,,,,,,
Josephine,0037 Selma 37,State House,3,Over Votes,,0,,,,,,
Josephine,0037 Selma 37,State House,3,Under Votes,,208,,,,,,
Josephine,0038 Slate Creek 38,State House,3,Johnie Wayne Scott,LIB,189,,,,,,
Josephine,0038 Slate Creek 38,State House,3,Wally Hicks,REP,1228,,,,,,
Josephine,0038 Slate Creek 38,State House,3,Barbara L Gonzalez,CON,184,,,,,,
Josephine,0038 Slate Creek 38,State House,3,Write-ins,,6,,,,,,
Josephine,0038 Slate Creek 38,State House,3,Over Votes,,1,,,,,,
Josephine,0038 Slate Creek 38,State House,3,Under Votes,,343,,,,,,
Josephine,0040 Williams 40,State House,3,Johnie Wayne Scott,LIB,97,,,,,,
Josephine,0040 Williams 40,State House,3,Wally Hicks,REP,357,,,,,,
Josephine,0040 Williams 40,State House,3,Barbara L Gonzalez,CON,91,,,,,,
Josephine,0040 Williams 40,State House,3,Write-ins,,7,,,,,,
Josephine,0040 Williams 40,State House,3,Over Votes,,0,,,,,,
Josephine,0040 Williams 40,State House,3,Under Votes,,212,,,,,,
Josephine,0043 Pleasant Valley 43,State House,3,Johnie Wayne Scott,LIB,78,,,,,,
Josephine,0043 Pleasant Valley 43,State House,3,Wally Hicks,REP,464,,,,,,
Josephine,0043 Pleasant Valley 43,State House,3,Barbara L Gonzalez,CON,49,,,,,,
Josephine,0043 Pleasant Valley 43,State House,3,Write-ins,,1,,,,,,
Josephine,0043 Pleasant Valley 43,State House,3,Over Votes,,0,,,,,,
Josephine,0043 Pleasant Valley 43,State House,3,Under Votes,,127,,,,,,
Josephine,0009 Scoville 9,State House,4,Rick Hake,CON,3,,,,,,
Josephine,0009 Scoville 9,State House,4,Dennis Richardson,REP,74,,,,,,
Josephine,0009 Scoville 9,State House,4,Write-ins,,0,,,,,,
Josephine,0009 Scoville 9,State House,4,Over Votes,,0,,,,,,
Josephine,0009 Scoville 9,State House,4,Under Votes,,20,,,,,,
Josephine,0011 Beacon 11,State House,4,Rick Hake,CON,25,,,,,,
Josephine,0011 Beacon 11,State House,4,Dennis Richardson,REP,143,,,,,,
Josephine,0011 Beacon 11,State House,4,Write-ins,,1,,,,,,
Josephine,0011 Beacon 11,State House,4,Over Votes,,0,,,,,,
Josephine,0011 Beacon 11,State House,4,Under Votes,,41,,,,,,
Josephine,0021 Cloverlawn 21,State House,4,Rick Hake,CON,231,,,,,,
Josephine,0021 Cloverlawn 21,State House,4,Dennis Richardson,REP,1616,,,,,,
Josephine,0021 Cloverlawn 21,State House,4,Write-ins,,13,,,,,,
Josephine,0021 Cloverlawn 21,State House,4,Over Votes,,0,,,,,,
Josephine,0021 Cloverlawn 21,State House,4,Under Votes,,464,,,,,,
Josephine,0022 New Hope 22,State House,4,Rick Hake,CON,62,,,,,,
Josephine,0022 New Hope 22,State House,4,Dennis Richardson,REP,594,,,,,,
Josephine,0022 New Hope 22,State House,4,Write-ins,,1,,,,,,
Josephine,0022 New Hope 22,State House,4,Over Votes,,1,,,,,,
Josephine,0022 New Hope 22,State House,4,Under Votes,,148,,,,,,
Josephine,0023 Louse Creek 23,State House,4,Rick Hake,CON,24,,,,,,
Josephine,0023 Louse Creek 23,State House,4,Dennis Richardson,REP,243,,,,,,
Josephine,0023 Louse Creek 23,State House,4,Write-ins,,2,,,,,,
Josephine,0023 Louse Creek 23,State House,4,Over Votes,,0,,,,,,
Josephine,0023 Louse Creek 23,State House,4,Under Votes,,64,,,,,,
Josephine,0025 Jones Creek 25,State House,4,Rick Hake,CON,92,,,,,,
Josephine,0025 Jones Creek 25,State House,4,Dennis Richardson,REP,565,,,,,,
Josephine,0025 Jones Creek 25,State House,4,Write-ins,,1,,,,,,
Josephine,0025 Jones Creek 25,State House,4,Over Votes,,0,,,,,,
Josephine,0025 Jones Creek 25,State House,4,Under Votes,,124,,,,,,
Josephine,0045 North Applegate 45,State House,4,Rick Hake,CON,25,,,,,,
Josephine,0045 North Applegate 45,State House,4,Dennis Richardson,REP,97,,,,,,
Josephine,0045 North Applegate 45,State House,4,Write-ins,,2,,,,,,
Josephine,0045 North Applegate 45,State House,4,Over Votes,,0,,,,,,
Josephine,0045 North Applegate 45,State House,4,Under Votes,,15,,,,,,
Josephine,0046 Powell Creek 46,State House,4,Rick Hake,CON,31,,,,,,
Josephine,0046 Powell Creek 46,State House,4,Dennis Richardson,REP,121,,,,,,
Josephine,0046 Powell Creek 46,State House,4,Write-ins,,0,,,,,,
Josephine,0046 Powell Creek 46,State House,4,Over Votes,,0,,,,,,
Josephine,0046 Powell Creek 46,State House,4,Under Votes,,44,,,,,,
Sherman,Rufus #1,U.S. House,2,Joyce B. Segers,DEM,33,,,,,,
Sherman,Wasco #2,U.S. House,2,Joyce B. Segers,DEM,66,,,,,,
Sherman,Moro #3,U.S. House,2,Joyce B. Segers,DEM,50,,,,,,
Sherman,Grass Valley #4,U.S. House,2,Joyce B. Segers,DEM,19,,,,,,
Sherman,Kent #5,U.S. House,2,Joyce B. Segers,DEM,3,,,,,,
Sherman,Rufus #1,U.S. House,2,Greg Walden,REP,110,,,,,,
Sherman,Wasco #2,U.S. House,2,Greg Walden,REP,275,,,,,,
Sherman,Moro #3,U.S. House,2,Greg Walden,REP,232,,,,,,
Sherman,Grass Valley #4,U.S. House,2,Greg Walden,REP,142,,,,,,
Sherman,Kent #5,U.S. House,2,Greg Walden,REP,57,,,,,,
Sherman,Rufus #1,U.S. House,2,Joe Tabor,LIB,4,,,,,,
Sherman,Wasco #2,U.S. House,2,Joe Tabor,LIB,3,,,,,,
Sherman,Moro #3,U.S. House,2,Joe Tabor,LIB,9,,,,,,
Sherman,Grass Valley #4,U.S. House,2,Joe Tabor,LIB,1,,,,,,
Sherman,Kent #5,U.S. House,2,Joe Tabor,LIB,0,,,,,,
Sherman,Rufus #1,U.S. House,2,Write-ins,,0,,,,,,
Sherman,Wasco #2,U.S. House,2,Write-ins,,0,,,,,,
Sherman,Moro #3,U.S. House,2,Write-ins,,0,,,,,,
Sherman,Grass Valley #4,U.S. House,2,Write-ins,,0,,,,,,
Sherman,Kent #5,U.S. House,2,Write-ins,,0,,,,,,
Sherman,Rufus #1,U.S. House,2,Over Votes,,0,,,,,,
Sherman,Wasco #2,U.S. House,2,Over Votes,,0,,,,,,
Sherman,Moro #3,U.S. House,2,Over Votes,,0,,,,,,
Sherman,Grass Valley #4,U.S. House,2,Over Votes,,0,,,,,,
Sherman,Kent #5,U.S. House,2,Over Votes,,0,,,,,,
Sherman,Rufus #1,U.S. House,2,Under Votes,,4,,,,,,
Sherman,Wasco #2,U.S. House,2,Under Votes,,14,,,,,,
Sherman,Moro #3,U.S. House,2,Under Votes,,13,,,,,,
Sherman,Grass Valley #4,U.S. House,2,Under Votes,,7,,,,,,
Sherman,Kent #5,U.S. House,2,Under Votes,,3,,,,,,
Sherman,Rufus #1,Attorney General,,Chris Henry,PRO,1,,,,,,
Sherman,Wasco #2,Attorney General,,Chris Henry,PRO,4,,,,,,
Sherman,Moro #3,Attorney General,,Chris Henry,PRO,3,,,,,,
Sherman,Grass Valley #4,Attorney General,,Chris Henry,PRO,0,,,,,,
Sherman,Kent #5,Attorney General,,Chris Henry,PRO,1,,,,,,
Sherman,Rufus #1,Attorney General,,James L. Buchal,REP,65,,,,,,
Sherman,Wasco #2,Attorney General,,James L. Buchal,REP,189,,,,,,
Sherman,Moro #3,Attorney General,,James L. Buchal,REP,136,,,,,,
Sherman,Grass Valley #4,Attorney General,,James L. Buchal,REP,104,,,,,,
Sherman,Kent #5,Attorney General,,James L. Buchal,REP,44,,,,,,
Sherman,Rufus #1,Attorney General,,James E. Leuenberger,LIB,5,,,,,,
Sherman,Wasco #2,Attorney General,,James E. Leuenberger,LIB,9,,,,,,
Sherman,Moro #3,Attorney General,,James E. Leuenberger,LIB,12,,,,,,
Sherman,Grass Valley #4,Attorney General,,James E. Leuenberger,LIB,2,,,,,,
Sherman,Kent #5,Attorney General,,James E. Leuenberger,LIB,1,,,,,,
Sherman,Rufus #1,Attorney General,,Ellen Rosenblum,DEM,62,,,,,,
Sherman,Wasco #2,Attorney General,,Ellen Rosenblum,DEM,126,,,,,,
Sherman,Moro #3,Attorney General,,Ellen Rosenblum,DEM,113,,,,,,
Sherman,Grass Valley #4,Attorney General,,Ellen Rosenblum,DEM,44,,,,,,
Sherman,Kent #5,Attorney General,,Ellen Rosenblum,DEM,10,,,,,,
Sherman,Rufus #1,Attorney General,,Write-ins,,0,,,,,,
Sherman,Wasco #2,Attorney General,,Write-ins,,0,,,,,,
Sherman,Moro #3,Attorney General,,Write-ins,,0,,,,,,
Sherman,Grass Valley #4,Attorney General,,Write-ins,,0,,,,,,
Sherman,Kent #5,Attorney General,,Write-ins,,0,,,,,,
Sherman,Rufus #1,Attorney General,,Over Votes,,0,,,,,,
Sherman,Wasco #2,Attorney General,,Over Votes,,0,,,,,,
Sherman,Moro #3,Attorney General,,Over Votes,,0,,,,,,
Sherman,Grass Valley #4,Attorney General,,Over Votes,,0,,,,,,
Sherman,Kent #5,Attorney General,,Over Votes,,0,,,,,,
Sherman,Rufus #1,Attorney General,,Under Votes,,18,,,,,,
Sherman,Wasco #2,Attorney General,,Under Votes,,30,,,,,,
Sherman,Moro #3,Attorney General,,Under Votes,,40,,,,,,
Sherman,Grass Valley #4,Attorney General,,Under Votes,,19,,,,,,
Sherman,Kent #5,Attorney General,,Under Votes,,7,,,,,,
Sherman,Rufus #1,State Senate,29,Bill Hansell,REP,78,,,,,,
Sherman,Wasco #2,State Senate,29,Bill Hansell,REP,243,,,,,,
Sherman,Moro #3,State Senate,29,Bill Hansell,REP,192,,,,,,
Sherman,Grass Valley #4,State Senate,29,Bill Hansell,REP,128,,,,,,
Sherman,Kent #5,State Senate,29,Bill Hansell,REP,54,,,,,,
Sherman,Rufus #1,State Senate,29,Antone Minthorn,DEM,46,,,,,,
Sherman,Wasco #2,State Senate,29,Antone Minthorn,DEM,79,,,,,,
Sherman,Moro #3,State Senate,29,Antone Minthorn,DEM,64,,,,,,
Sherman,Grass Valley #4,State Senate,29,Antone Minthorn,DEM,19,,,,,,
Sherman,Kent #5,State Senate,29,Antone Minthorn,DEM,5,,,,,,
Sherman,Rufus #1,State Senate,29,Write-ins,,2,,,,,,
Sherman,Wasco #2,State Senate,29,Write-ins,,0,,,,,,
Sherman,Moro #3,State Senate,29,Write-ins,,1,,,,,,
Sherman,Grass Valley #4,State Senate,29,Write-ins,,0,,,,,,
Sherman,Kent #5,State Senate,29,Write-ins,,0,,,,,,
Sherman,Rufus #1,State Senate,29,Over Votes,,0,,,,,,
Sherman,Wasco #2,State Senate,29,Over Votes,,0,,,,,,
Sherman,Moro #3,State Senate,29,Over Votes,,0,,,,,,
Sherman,Grass Valley #4,State Senate,29,Over Votes,,0,,,,,,
Sherman,Kent #5,State Senate,29,Over Votes,,0,,,,,,
Sherman,Rufus #1,State Senate,29,Under Votes,,25,,,,,,
Sherman,Wasco #2,State Senate,29,Under Votes,,36,,,,,,
Sherman,Moro #3,State Senate,29,Under Votes,,47,,,,,,
Sherman,Grass Valley #4,State Senate,29,Under Votes,,22,,,,,,
Sherman,Kent #5,State Senate,29,Under Votes,,4,,,,,,
Sherman,Rufus #1,State House,57,Greg Smith,REP,108,,,,,,
Sherman,Wasco #2,State House,57,Greg Smith,REP,271,,,,,,
Sherman,Moro #3,State House,57,Greg Smith,REP,231,,,,,,
Sherman,Grass Valley #4,State House,57,Greg Smith,REP,138,,,,,,
Sherman,Kent #5,State House,57,Greg Smith,REP,56,,,,,,
Sherman,Rufus #1,State House,57,Write-ins,,2,,,,,,
Sherman,Wasco #2,State House,57,Write-ins,,7,,,,,,
Sherman,Moro #3,State House,57,Write-ins,,7,,,,,,
Sherman,Grass Valley #4,State House,57,Write-ins,,1,,,,,,
Sherman,Kent #5,State House,57,Write-ins,,0,,,,,,
Sherman,Rufus #1,State House,57,Over Votes,,0,,,,,,
Sherman,Wasco #2,State House,57,Over Votes,,0,,,,,,
Sherman,Moro #3,State House,57,Over Votes,,0,,,,,,
Sherman,Grass Valley #4,State House,57,Over Votes,,0,,,,,,
Sherman,Kent #5,State House,57,Over Votes,,0,,,,,,
Sherman,Rufus #1,State House,57,Under Votes,,41,,,,,,
Sherman,Wasco #2,State House,57,Under Votes,,80,,,,,,
Sherman,Moro #3,State House,57,Under Votes,,66,,,,,,
Sherman,Grass Valley #4,State House,57,Under Votes,,30,,,,,,
Sherman,Kent #5,State House,57,Under Votes,,7,,,,,,
Washington,0301 301,U.S. House,1,Bob Ekstrom,CON,31,,,,,,
Washington,0301 301,U.S. House,1,Delinda Morgan,REP,638,,,,,,
Washington,0301 301,U.S. House,1,Suzanne Bonamici,DEM,607,,,,,,
Washington,0301 301,U.S. House,1,Steven Reynolds,PRO,51,,,,,,
Washington,0301 301,U.S. House,1,Write-ins,,2,,,,,,
Washington,0301 301,U.S. House,1,Over Votes,,0,,,,,,
Washington,0301 301,U.S. House,1,Under Votes,,108,,,,,,
Washington,0302 302,U.S. House,1,Bob Ekstrom,CON,46,,,,,,
Washington,0302 302,U.S. House,1,Delinda Morgan,REP,514,,,,,,
Washington,0302 302,U.S. House,1,Suzanne Bonamici,DEM,913,,,,,,
Washington,0302 302,U.S. House,1,Steven Reynolds,PRO,77,,,,,,
Washington,0302 302,U.S. House,1,Write-ins,,5,,,,,,
Washington,0302 302,U.S. House,1,Over Votes,,0,,,,,,
Washington,0302 302,U.S. House,1,Under Votes,,124,,,,,,
Washington,0303 303,U.S. House,1,Bob Ekstrom,CON,17,,,,,,
Washington,0303 303,U.S. House,1,Delinda Morgan,REP,283,,,,,,
Washington,0303 303,U.S. House,1,Suzanne Bonamici,DEM,358,,,,,,
Washington,0303 303,U.S. House,1,Steven Reynolds,PRO,30,,,,,,
Washington,0303 303,U.S. House,1,Write-ins,,0,,,,,,
Washington,0303 303,U.S. House,1,Over Votes,,0,,,,,,
Washington,0303 303,U.S. House,1,Under Votes,,55,,,,,,
Washington,0304 304,U.S. House,1,Bob Ekstrom,CON,56,,,,,,
Washington,0304 304,U.S. House,1,Delinda Morgan,REP,725,,,,,,
Washington,0304 304,U.S. House,1,Suzanne Bonamici,DEM,1240,,,,,,
Washington,0304 304,U.S. House,1,Steven Reynolds,PRO,102,,,,,,
Washington,0304 304,U.S. House,1,Write-ins,,2,,,,,,
Washington,0304 304,U.S. House,1,Over Votes,,0,,,,,,
Washington,0304 304,U.S. House,1,Under Votes,,172,,,,,,
Washington,0305 305,U.S. House,1,Bob Ekstrom,CON,17,,,,,,
Washington,0305 305,U.S. House,1,Delinda Morgan,REP,305,,,,,,
Washington,0305 305,U.S. House,1,Suzanne Bonamici,DEM,296,,,,,,
Washington,0305 305,U.S. House,1,Steven Reynolds,PRO,27,,,,,,
Washington,0305 305,U.S. House,1,Write-ins,,2,,,,,,
Washington,0305 305,U.S. House,1,Over Votes,,0,,,,,,
Washington,0305 305,U.S. House,1,Under Votes,,69,,,,,,
Washington,0306 306,U.S. House,1,Bob Ekstrom,CON,8,,,,,,
Washington,0306 306,U.S. House,1,Delinda Morgan,REP,117,,,,,,
Washington,0306 306,U.S. House,1,Suzanne Bonamici,DEM,305,,,,,,
Washington,0306 306,U.S. House,1,Steven Reynolds,PRO,26,,,,,,
Washington,0306 306,U.S. House,1,Write-ins,,0,,,,,,
Washington,0306 306,U.S. House,1,Over Votes,,1,,,,,,
Washington,0306 306,U.S. House,1,Under Votes,,30,,,,,,
Washington,0307 307,U.S. House,1,Bob Ekstrom,CON,37,,,,,,
Washington,0307 307,U.S. House,1,Delinda Morgan,REP,484,,,,,,
Washington,0307 307,U.S. House,1,Suzanne Bonamici,DEM,700,,,,,,
Washington,0307 307,U.S. House,1,Steven Reynolds,PRO,44,,,,,,
Washington,0307 307,U.S. House,1,Write-ins,,3,,,,,,
Washington,0307 307,U.S. House,1,Over Votes,,0,,,,,,
Washington,0307 307,U.S. House,1,Under Votes,,86,,,,,,
Washington,0308 308,U.S. House,1,Bob Ekstrom,CON,0,,,,,,
Washington,0308 308,U.S. House,1,Delinda Morgan,REP,80,,,,,,
Washington,0308 308,U.S. House,1,Suzanne Bonamici,DEM,67,,,,,,
Washington,0308 308,U.S. House,1,Steven Reynolds,PRO,6,,,,,,
